os_name,os_version,ip_checksum,ip_df,ip_hdr_length,ip_id,ip_mf,ip_off,ip_protocol,ip_rf,ip_tos,ip_total_length,ip_ttl,ip_version,tcp_ack,tcp_checksum,tcp_flags,tcp_header_length,tcp_mss,tcp_off,tcp_options,tcp_seq,tcp_timestamp,tcp_timestamp_echo_reply,tcp_urp,tcp_window_scaling,tcp_window_size
Windows,10,21477,1,5,26065,0,16384,6,0,0,52,116,4,0,40773,2,20,1460,8,"M1460,N,W8,N,N,S,",1353472685,,,0,8,64240
Linux,x86_64,27904,1,5,2830,0,16384,6,0,0,60,53,4,0,63619,2,20,1355,10,"M1355,S,T,N,W7,",1399320208,2386698610,0,0,7,64240
Android,12,50943,1,5,49453,0,16384,6,0,0,60,51,4,0,55951,2,20,1452,10,"M1452,S,T,N,W8,",3773417860,3745946826,0,0,8,65535
Linux,x86_64,61159,1,5,35110,0,16384,6,0,0,60,53,4,0,62502,2,20,1355,10,"M1355,S,T,N,W7,",3850857110,2386696109,0,0,7,64240
Windows,10,21572,1,5,25970,0,16384,6,0,0,52,116,4,0,61146,2,20,1460,8,"M1460,N,W8,N,N,S,",3439235091,,,0,8,64240
Android,12,23779,1,5,43615,0,16384,6,0,0,60,50,4,0,8057,2,20,1460,10,"M1460,S,T,N,W10,",4090505043,314562955,0,0,10,65535
Windows,10,26583,1,5,42618,0,16384,6,0,0,52,120,4,0,10606,2,20,1452,8,"M1452,N,W8,N,N,S,",1073740408,,,0,8,64240
Android,10,1371,1,5,26546,0,16384,6,0,0,60,48,4,0,43351,2,20,1388,10,"M1388,S,T,N,W8,",1939566914,172037872,0,0,8,65535
Mac OS,10.15.7,28575,1,5,0,0,16384,6,0,0,64,52,4,0,30818,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",439739622,1099875568,0,0,6,65535
Mac OS,10.15.7,28575,1,5,0,0,16384,6,0,0,64,52,4,0,14904,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",1781037035,3503395050,0,0,6,65535
Android,9,11872,1,5,11857,0,16384,6,0,0,52,139,4,0,12988,2,20,1400,8,"M1400,N,N,S,N,W10,",295632730,,,0,10,65535
Android,9,11872,1,5,11857,0,16384,6,0,0,52,139,4,0,12988,2,20,1400,8,"M1400,N,N,S,N,W10,",295632730,,,0,10,65535
Windows,10,37561,1,5,12459,0,16384,6,0,0,52,48,4,0,26429,2,20,1460,8,"M1460,N,W8,N,N,S,",934440327,,,0,8,64240
Android,9,11872,1,5,11857,0,16384,6,0,0,52,139,4,0,12988,2,20,1400,8,"M1400,N,N,S,N,W10,",295632730,,,0,10,65535
Android,11,64367,1,5,29390,0,16384,6,0,0,60,55,4,0,28300,2,20,1452,10,"M1452,S,T,N,W8,",1517868945,2269483511,0,0,8,65535
Android,12,41237,1,5,15723,0,16384,6,0,40,60,48,4,0,29286,2,20,1370,10,"M1370,S,T,N,W8,",3267157968,869181045,0,0,8,65535
Android,11,20377,1,5,7845,0,16384,6,0,0,60,55,4,0,54598,2,20,1452,10,"M1452,S,T,N,W8,",2408401286,2269479999,0,0,8,65535
Windows,10,27870,1,5,10781,0,16384,6,0,0,52,112,4,0,2233,2,20,1460,8,"M1460,N,W8,N,N,S,",1517473346,,,0,8,64240
Windows,10,34751,1,5,21139,0,16384,6,0,0,52,116,4,0,57497,2,20,1452,8,"M1452,N,W8,N,N,S,",796676772,,,0,8,64240
Android,9,3884,1,5,19845,0,16384,6,0,0,52,139,4,0,59476,2,20,1400,8,"M1400,N,N,S,N,W10,",3593241914,,,0,10,65535
Windows,10,48475,1,5,938,0,16384,6,0,0,52,246,4,0,8113,2,20,1460,8,"M1460,N,W8,N,N,S,",744787523,,,0,8,64240
Mac OS,10.15.7,28575,1,5,0,0,16384,6,0,0,64,52,4,0,35157,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",2106572582,889882900,0,0,6,65535
Android,11,8158,1,5,32930,0,16384,6,0,0,52,45,4,0,40202,2,20,1380,8,"M1380,S,N,N,N,W8,",3306804808,,,0,8,65535
Mac OS,10.15.7,28575,1,5,0,0,16384,6,0,0,64,52,4,0,8344,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",3752394822,1635918395,0,0,6,65535
Mac OS,10.15.7,28575,1,5,0,0,16384,6,0,0,64,52,4,0,16647,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",536181512,2392857493,0,0,6,65535
Android,12,43144,1,5,56779,0,16384,6,0,40,60,48,4,0,2098,2,20,1300,10,"M1300,S,T,N,W8,",228051254,3564312092,0,0,8,65535
Android,12,46544,1,5,58539,0,16384,6,0,0,52,54,4,0,55142,2,20,1400,8,"M1400,S,N,N,N,W8,",2882018625,,,0,8,65535
Mac OS,10.15.7,28575,1,5,0,0,16384,6,0,0,64,52,4,0,64154,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",2708127466,981397742,0,0,6,65535
Android,12,64417,1,5,35762,0,16384,6,0,40,60,47,4,0,4693,2,20,1300,10,"M1300,S,T,N,W8,",1678668722,3564309354,0,0,8,65535
iOS,12.0,63550,1,5,0,0,16384,6,0,0,64,48,4,0,15140,2,20,1440,11,"M1440,N,W7,N,N,T,S,E,E,",3381971273,559926354,0,0,7,65535
Android,9,24911,1,5,28898,0,16384,6,0,0,60,53,4,0,60119,2,20,1360,10,"M1360,S,T,N,W8,",4024949216,567554,0,0,8,65535
Android,9,26701,1,5,27108,0,16384,6,0,0,60,53,4,0,63839,2,20,1360,10,"M1360,S,T,N,W8,",3997099856,560820,0,0,8,65535
Android,9,24911,1,5,28898,0,16384,6,0,0,60,53,4,0,60119,2,20,1360,10,"M1360,S,T,N,W8,",4024949216,567554,0,0,8,65535
Android,9,24911,1,5,28898,0,16384,6,0,0,60,53,4,0,60119,2,20,1360,10,"M1360,S,T,N,W8,",4024949216,567554,0,0,8,65535
Android,9,24911,1,5,28898,0,16384,6,0,0,60,53,4,0,60119,2,20,1360,10,"M1360,S,T,N,W8,",4024949216,567554,0,0,8,65535
Android,9,26701,1,5,27108,0,16384,6,0,0,60,53,4,0,63839,2,20,1360,10,"M1360,S,T,N,W8,",3997099856,560820,0,0,8,65535
Android,9,26701,1,5,27108,0,16384,6,0,0,60,53,4,0,63839,2,20,1360,10,"M1360,S,T,N,W8,",3997099856,560820,0,0,8,65535
iOS,16.3.1,22105,1,5,0,0,16384,6,0,0,64,54,4,0,58618,194,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",4041428602,2917121306,0,0,6,65535
Android,10,62771,1,5,41657,0,16384,6,0,104,60,55,4,0,54361,2,20,1400,10,"M1400,S,T,N,W8,",2990865400,300111316,0,0,8,65535
Android,10,59361,1,5,45067,0,16384,6,0,104,60,55,4,0,64311,2,20,1400,10,"M1400,S,T,N,W8,",2012480484,300114263,0,0,8,65535
Windows,10,2732,1,5,23421,0,16384,6,0,0,52,116,4,0,19620,2,20,1398,8,"M1398,N,W8,N,N,S,",3770151411,,,0,8,64240
Windows,10,30110,1,5,37212,0,16384,6,0,0,52,122,4,0,52107,2,20,1460,8,"M1460,N,W8,N,N,S,",1607138632,,,0,8,64240
Mac OS,10.15.7,54576,1,5,0,0,16384,6,0,0,64,47,4,0,33695,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",3300474603,3784999004,0,0,6,65535
Android,9,13983,1,5,39826,0,16384,6,0,0,60,53,4,0,43081,2,20,1360,10,"M1360,S,T,N,W8,",2579091864,543242,0,0,8,65535
Mac OS,10.15.7,54576,1,5,0,0,16384,6,0,0,64,47,4,0,19745,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",1577783106,1100344637,0,0,6,65535
Mac OS,10.15.7,54576,1,5,0,0,16384,6,0,0,64,47,4,0,33695,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",3300474603,3784999004,0,0,6,65535
Android,9,13983,1,5,39826,0,16384,6,0,0,60,53,4,0,43081,2,20,1360,10,"M1360,S,T,N,W8,",2579091864,543242,0,0,8,65535
Android,9,5902,0,5,0,0,0,6,0,40,60,239,4,0,24262,2,20,1350,10,"M1350,S,T,N,W8,",2796191401,153606,0,0,8,65535
Android,9,13983,1,5,39826,0,16384,6,0,0,60,53,4,0,43081,2,20,1360,10,"M1360,S,T,N,W8,",2579091864,543242,0,0,8,65535
Mac OS,10.15.7,54576,1,5,0,0,16384,6,0,0,64,47,4,0,33695,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",3300474603,3784999004,0,0,6,65535
iOS,15.7,60792,1,5,0,0,16384,6,0,0,64,52,4,0,12523,2,20,1452,11,"M1452,N,W5,N,N,T,S,E,E,",3770569999,1884704806,0,0,5,65535
Android,9,13983,1,5,39826,0,16384,6,0,0,60,53,4,0,43081,2,20,1360,10,"M1360,S,T,N,W8,",2579091864,543242,0,0,8,65535
Android,11,49067,1,5,2448,0,16384,6,0,0,60,51,4,0,60299,2,20,1440,10,"M1440,S,T,N,W9,",541791402,4087483628,0,0,9,65535
Android,9,13983,1,5,39826,0,16384,6,0,0,60,53,4,0,43081,2,20,1360,10,"M1360,S,T,N,W8,",2579091864,543242,0,0,8,65535
iOS,15.7,61048,1,5,0,0,16384,6,0,0,64,51,4,0,14689,2,20,1452,11,"M1452,N,W5,N,N,T,S,E,E,",903646343,2177082338,0,0,5,65535
Android,9,13983,1,5,39826,0,16384,6,0,0,60,53,4,0,43081,2,20,1360,10,"M1360,S,T,N,W8,",2579091864,543242,0,0,8,65535
Android,9,13983,1,5,39826,0,16384,6,0,0,60,53,4,0,43081,2,20,1360,10,"M1360,S,T,N,W8,",2579091864,543242,0,0,8,65535
Windows,10,52691,1,5,5927,0,16384,6,0,0,52,115,4,0,2926,2,20,1460,8,"M1460,N,W8,N,N,S,",2263526359,,,0,8,64240
Android,11,62632,1,5,6558,0,16384,6,0,0,60,47,4,0,25897,2,20,1360,10,"M1360,S,T,N,W10,",1209005988,946864944,0,0,10,65535
Android,9,13983,1,5,39826,0,16384,6,0,0,60,53,4,0,43081,2,20,1360,10,"M1360,S,T,N,W8,",2579091864,543242,0,0,8,65535
Android,9,13983,1,5,39826,0,16384,6,0,0,60,53,4,0,43081,2,20,1360,10,"M1360,S,T,N,W8,",2579091864,543242,0,0,8,65535
Windows,10,52691,1,5,5927,0,16384,6,0,0,52,115,4,0,2926,2,20,1460,8,"M1460,N,W8,N,N,S,",2263526359,,,0,8,64240
Windows,10,52691,1,5,5927,0,16384,6,0,0,52,115,4,0,2926,2,20,1460,8,"M1460,N,W8,N,N,S,",2263526359,,,0,8,64240
Windows,10,52691,1,5,5927,0,16384,6,0,0,52,115,4,0,2926,2,20,1460,8,"M1460,N,W8,N,N,S,",2263526359,,,0,8,64240
Mac OS,10.15.7,28575,1,5,0,0,16384,6,0,0,64,52,4,0,20653,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",960607094,1083118571,0,0,6,65535
Windows,10,52737,1,5,5881,0,16384,6,0,0,52,115,4,0,55940,2,20,1460,8,"M1460,N,W8,N,N,S,",1896934890,,,0,8,64240
Windows,10,26743,1,5,42458,0,16384,6,0,0,52,120,4,0,23311,2,20,1452,8,"M1452,N,W8,N,N,S,",949146094,,,0,8,64240
Windows,10,27962,1,5,10689,0,16384,6,0,0,52,112,4,0,65068,2,20,1460,8,"M1460,N,W8,N,N,S,",3998238393,,,0,8,64240
Mac OS,10.15.7,28575,1,5,0,0,16384,6,0,0,64,52,4,0,18981,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",507012164,1952796922,0,0,6,65535
Android,10,45861,1,5,43489,0,16384,6,0,0,60,51,4,0,48440,2,20,1452,10,"M1452,S,T,N,W8,",3450848115,155478674,0,0,8,65535
Windows,10,18760,1,5,30688,0,16384,6,0,0,52,117,4,0,20572,2,20,1460,8,"M1460,N,W8,N,N,S,",2451204207,,,0,8,64240
Windows,10,27962,1,5,10689,0,16384,6,0,0,52,112,4,0,65068,2,20,1460,8,"M1460,N,W8,N,N,S,",3998238393,,,0,8,64240
Android,9,47642,1,5,6167,0,16384,6,0,0,60,53,4,0,46665,2,20,1360,10,"M1360,S,T,N,W8,",238506123,542876,0,0,8,65535
iOS,12.0,63294,1,5,0,0,16384,6,0,0,64,49,4,0,44741,2,20,1440,11,"M1440,N,W7,N,N,T,S,E,E,",874507319,559592981,0,0,7,65535
Windows,10,26743,1,5,42458,0,16384,6,0,0,52,120,4,0,23311,2,20,1452,8,"M1452,N,W8,N,N,S,",949146094,,,0,8,64240
iOS,15.5,45663,1,5,0,0,16384,6,0,8,64,44,4,0,32360,2,20,1412,11,"M1412,N,W6,N,N,T,S,E,E,",3997331747,3272732212,0,0,6,65535
Windows,10,53096,1,5,16815,0,16384,6,0,32,52,119,4,0,35561,2,20,1412,8,"M1412,N,W8,N,N,S,",2180917942,,,0,8,64240
Windows,10,26802,1,5,42399,0,16384,6,0,0,52,120,4,0,35509,2,20,1452,8,"M1452,N,W8,N,N,S,",2647932171,,,0,8,64240
iOS,16.2,45579,1,5,0,0,16384,6,0,0,64,56,4,0,48150,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",3702741407,4255173463,0,0,6,65535
Android,10,16906,1,5,21987,0,16384,6,0,104,60,55,4,0,8478,2,20,1400,10,"M1400,S,T,N,W8,",3896875148,299707743,0,0,8,65535
Windows,10,33331,1,5,32203,0,16384,6,0,0,52,113,4,0,51433,2,20,1412,8,"M1412,N,W8,N,N,S,",2265896184,,,0,8,8192
Android,10,64640,1,5,39788,0,16384,6,0,104,60,55,4,0,32918,2,20,1400,10,"M1400,S,T,N,W8,",422382505,299706855,0,0,8,65535
Windows,10,33576,1,5,31958,0,16384,6,0,0,52,113,4,0,36008,2,20,1412,8,"M1412,N,W8,N,N,S,",1279449761,,,0,8,8192
Windows,10,33510,1,5,32024,0,16384,6,0,0,52,113,4,0,64968,2,20,1412,8,"M1412,N,W8,N,N,S,",706714121,,,0,8,8192
Windows,10,33395,1,5,32139,0,16384,6,0,0,52,113,4,0,50662,2,20,1412,8,"M1412,N,W8,N,N,S,",3018502373,,,0,8,8192
Windows,10,25160,1,5,18577,0,16384,6,0,0,52,108,4,0,47622,2,20,1460,8,"M1460,N,W8,N,N,S,",4045491332,,,0,8,64240
Windows,10,33478,1,5,32056,0,16384,6,0,0,52,113,4,0,47641,2,20,1412,8,"M1412,N,W8,N,N,S,",2507012387,,,0,8,8192
Windows,10,55436,1,5,48658,0,16384,6,0,0,52,118,4,0,4181,2,20,1460,8,"M1460,N,W8,N,N,S,",1857723516,,,0,8,64240
Android,12,55431,1,5,44748,0,16384,6,0,40,60,47,4,0,3734,2,20,1300,10,"M1300,S,T,N,W8,",2603974201,3563707524,0,0,8,65535
Windows,10,55570,1,5,48524,0,16384,6,0,0,52,118,4,0,12115,2,20,1460,8,"M1460,N,W8,N,N,S,",853981586,,,0,8,64240
Windows,10,16165,1,5,46418,0,16384,6,0,0,52,246,4,0,42300,2,20,1420,8,"M1420,N,W7,S,E,E,",3371343467,,,0,7,59640
Windows,10,55536,1,5,48558,0,16384,6,0,0,52,118,4,0,29538,2,20,1460,8,"M1460,N,W8,N,N,S,",1279482911,,,0,8,64240
Android,12,55431,1,5,44748,0,16384,6,0,40,60,47,4,0,3734,2,20,1300,10,"M1300,S,T,N,W8,",2603974201,3563707524,0,0,8,65535
Mac OS,10.15.7,26410,1,5,0,0,16384,6,0,0,64,55,4,0,34375,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",2681592336,2003902184,0,0,6,65535
Mac OS,10.15.7,26410,1,5,0,0,16384,6,0,0,64,55,4,0,15031,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",635622924,1624243977,0,0,6,65535
Android,10,29426,1,5,27391,0,16384,6,0,0,60,53,4,0,40876,2,20,1420,10,"M1420,S,T,N,W8,",224427914,36115829,0,0,8,65535
Android,10,36360,1,5,20457,0,16384,6,0,0,60,53,4,0,3997,2,20,1420,10,"M1420,S,T,N,W8,",2723375938,36119723,0,0,8,65535
Android,7.1.1,4818,1,5,12301,0,16384,6,0,0,60,55,4,0,16025,2,20,1420,10,"M1420,S,T,N,W8,",3737996656,2092465782,0,0,8,65535
Windows,10,27862,1,5,39876,0,16384,6,0,0,52,112,4,0,26301,2,20,1460,8,"M1460,N,W8,N,N,S,",2599567638,,,0,8,64240
iOS,14.4,39248,1,5,0,0,16384,6,0,40,64,49,4,0,56303,2,20,1260,11,"M1260,N,W5,N,N,T,S,E,E,",1175830059,80979050,0,0,5,65535
Android,10,656,1,5,56161,0,16384,6,0,0,60,53,4,0,38989,2,20,1420,10,"M1420,S,T,N,W8,",2382293320,36123177,0,0,8,65535
Android,10,3643,1,5,53174,0,16384,6,0,0,60,53,4,0,12562,2,20,1420,10,"M1420,S,T,N,W8,",550100721,36114759,0,0,8,65535
iOS,14.4,39248,1,5,0,0,16384,6,0,40,64,49,4,0,64586,2,20,1260,11,"M1260,N,W5,N,N,T,S,E,E,",3960025622,80964151,0,0,5,65535
Android,10,22235,1,5,6615,0,16384,6,0,0,60,47,4,0,39932,2,20,1400,10,"M1400,S,T,N,W8,",1619000273,557376006,0,0,8,65535
Android,11,8987,1,5,24068,0,16384,6,0,0,60,44,4,0,60524,2,20,1400,10,"M1400,S,T,N,W12,",2488343795,2232654779,0,0,12,65535
Android,11,8987,1,5,24068,0,16384,6,0,0,60,44,4,0,60524,2,20,1400,10,"M1400,S,T,N,W12,",2488343795,2232654779,0,0,12,65535
Android,12,57236,1,5,7999,0,16384,6,0,0,60,56,4,0,26403,2,20,1412,10,"M1412,S,T,N,W9,",342462802,3112842762,0,0,9,65535
Android,12,54448,1,5,11043,0,16384,6,0,0,60,55,4,0,11434,2,20,1412,10,"M1412,S,T,N,W9,",3103660116,3112838596,0,0,9,65535
Android,11,8987,1,5,24068,0,16384,6,0,0,60,44,4,0,60524,2,20,1400,10,"M1400,S,T,N,W12,",2488343795,2232654779,0,0,12,65535
Android,12,61510,1,5,30009,0,16384,6,0,0,60,55,4,0,35249,2,20,1452,10,"M1452,S,T,N,W8,",4192231847,3342019454,0,0,8,65535
Android,11,24008,1,5,9047,0,16384,6,0,0,60,44,4,0,53285,2,20,1400,10,"M1400,S,T,N,W12,",3377335347,2232652761,0,0,12,65535
Windows,10,25922,1,5,38024,0,16384,6,0,0,52,121,4,0,10697,2,20,1460,8,"M1460,N,W8,N,N,S,",2990835757,,,0,8,64240
Android,8.1.0,33853,0,5,19627,0,0,6,0,8,60,47,4,0,62007,2,20,1412,10,"M1412,S,T,N,W8,",582780828,1920034,0,0,8,65535
Windows,10,25846,1,5,38100,0,16384,6,0,0,52,121,4,0,29568,2,20,1460,8,"M1460,N,W8,N,N,S,",942715970,,,0,8,64240
Android,10,20842,1,5,51617,0,16384,6,0,0,60,54,4,0,12679,2,20,1350,10,"M1350,S,T,N,W8,",2139674081,90640436,0,0,8,65535
Mac OS,10.15.7,26410,1,5,0,0,16384,6,0,0,64,55,4,0,3434,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",2564795033,3416029789,0,0,6,65535
Mac OS,10.15.7,26410,1,5,0,0,16384,6,0,0,64,55,4,0,63904,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",439824026,1375339117,0,0,6,65535
Android,11,376,1,5,62377,0,16384,6,0,0,60,56,4,0,27941,2,20,1452,10,"M1452,S,T,N,W9,",3220000770,11855076,0,0,9,65535
Android,10,333,1,5,6591,0,16384,6,0,0,60,54,4,0,16287,2,20,1350,10,"M1350,S,T,N,W8,",3579674878,90636587,0,0,8,65535
Android,11,33883,1,5,28870,0,16384,6,0,0,60,56,4,0,25632,2,20,1452,10,"M1452,S,T,N,W9,",1634122854,11853860,0,0,9,65535
Android,10,5420,1,5,34750,0,16384,6,0,0,60,54,4,0,6500,2,20,1412,10,"M1412,S,T,N,W8,",248871774,3240338678,0,0,8,65535
Android,11,1795,1,5,51194,0,16384,6,0,0,60,48,4,0,3013,2,20,1150,10,"M1150,S,T,N,W8,",184170919,1025878105,0,0,8,65535
Android,11,29940,1,5,23049,0,16384,6,0,0,60,48,4,0,46216,2,20,1150,10,"M1150,S,T,N,W8,",1331558767,1025899339,0,0,8,65535
Android,11,24565,1,5,27912,0,16384,6,0,0,60,50,4,0,24321,2,20,1150,10,"M1150,S,T,N,W8,",238454117,1025902076,0,0,8,65535
Windows,10,56596,1,5,13749,0,16384,6,0,0,52,114,4,0,53173,2,20,1412,8,"M1412,N,W8,N,N,S,",477339212,,,0,8,64240
Windows,10,56562,1,5,13783,0,16384,6,0,0,52,114,4,0,29703,2,20,1412,8,"M1412,N,W8,N,N,S,",1126421301,,,0,8,64240
Windows,10,10036,1,5,14201,0,16384,6,0,0,52,117,4,0,8343,2,20,1452,8,"M1452,N,W2,N,N,S,",1086358508,,,0,2,8192
Windows,10,26076,1,5,37870,0,16384,6,0,0,52,121,4,0,29635,2,20,1460,8,"M1460,N,W8,N,N,S,",596953264,,,0,8,64240
Windows,10,25993,1,5,37953,0,16384,6,0,0,52,121,4,0,63708,2,20,1460,8,"M1460,N,W8,N,N,S,",55337593,,,0,8,64240
Windows,10,26107,1,5,37839,0,16384,6,0,0,52,121,4,0,59969,2,20,1460,8,"M1460,N,W8,N,N,S,",2282155465,,,0,8,64240
iOS,16.3,23578,1,5,0,0,16384,6,0,0,64,43,4,0,25580,2,20,1412,11,"M1412,N,W6,N,N,T,S,E,E,",1701889859,1731475209,0,0,6,65535
Android,9,4098,1,5,24832,0,16384,6,0,0,60,50,4,0,25400,2,20,1420,10,"M1420,S,T,N,W8,",3765686553,47099929,0,0,8,65535
Android,9,56814,1,5,50342,0,16384,6,0,0,60,50,4,0,58452,2,20,1412,10,"M1412,S,T,N,W8,",800761180,16081402,0,0,8,65535
Windows,10,14327,1,5,12799,0,16384,6,0,0,52,120,4,0,43295,2,20,1456,8,"M1456,N,W8,N,N,S,",1572489399,,,0,8,64240
Windows,10,43667,1,5,18639,0,16384,6,0,0,52,118,4,0,45377,2,20,1412,8,"M1412,N,W2,N,N,S,",784476306,,,0,2,8192
Android,10,46880,0,5,0,0,0,6,0,40,60,47,4,0,38694,2,20,1350,10,"M1350,S,T,N,W8,",759107133,13612543,0,0,8,65535
Android,11,16402,1,5,35020,0,16384,6,0,0,60,48,4,0,59126,2,20,1380,10,"M1380,S,T,N,W8,",1030628474,2292753502,0,0,8,65535
Windows,10,14557,1,5,12569,0,16384,6,0,0,52,120,4,0,24105,2,20,1456,8,"M1456,N,W8,N,N,S,",1113108266,,,0,8,64240
Windows,10,14557,1,5,12569,0,16384,6,0,0,52,120,4,0,24105,2,20,1456,8,"M1456,N,W8,N,N,S,",1113108266,,,0,8,64240
Android,13,62188,1,5,1902,0,16384,6,0,40,60,48,4,0,4523,2,20,1370,10,"M1370,S,T,N,W9,",3604719956,2657947530,0,0,9,65535
Windows,10,14557,1,5,12569,0,16384,6,0,0,52,120,4,0,24105,2,20,1456,8,"M1456,N,W8,N,N,S,",1113108266,,,0,8,64240
iOS,16.3,23578,1,5,0,0,16384,6,0,0,64,43,4,0,28845,2,20,1412,11,"M1412,N,W6,N,N,T,S,E,E,",1685769682,2851267110,0,0,6,65535
Windows,10,876,1,5,16045,0,16384,6,0,0,52,115,4,0,58868,2,20,1420,8,"M1420,N,W8,N,N,S,",468878199,,,0,8,64240
Windows,10,14557,1,5,12569,0,16384,6,0,0,52,120,4,0,24105,2,20,1456,8,"M1456,N,W8,N,N,S,",1113108266,,,0,8,64240
Android,11,16402,1,5,35020,0,16384,6,0,0,60,48,4,0,59126,2,20,1380,10,"M1380,S,T,N,W8,",1030628474,2292753502,0,0,8,65535
Android,13,62188,1,5,1902,0,16384,6,0,40,60,48,4,0,4523,2,20,1370,10,"M1370,S,T,N,W9,",3604719956,2657947530,0,0,9,65535
Android,11,14160,1,5,37262,0,16384,6,0,0,60,48,4,0,48801,2,20,1380,10,"M1380,S,T,N,W8,",2904941386,2292751979,0,0,8,65535
Android,13,62188,1,5,1902,0,16384,6,0,40,60,48,4,0,4523,2,20,1370,10,"M1370,S,T,N,W9,",3604719956,2657947530,0,0,9,65535
iOS,16.3,23578,1,5,0,0,16384,6,0,0,64,43,4,0,19916,2,20,1412,11,"M1412,N,W6,N,N,T,S,E,E,",347456942,1918538902,0,0,6,65535
Android,9,28973,1,5,54778,0,16384,6,0,0,60,242,4,0,41475,2,20,1292,10,"M1292,N,W0,S,T,",902569411,2810804237,0,0,0,12920
iOS,16.3,23578,1,5,0,0,16384,6,0,0,64,43,4,0,35247,2,20,1412,11,"M1412,N,W6,N,N,T,S,E,E,",1070752177,4068610401,0,0,6,65535
Android,10,64300,1,5,12181,0,16384,6,0,0,60,53,4,0,14274,2,20,1436,10,"M1436,S,T,N,W8,",3436380952,136653965,0,0,8,65535
Android,9,63391,1,5,20360,0,16384,6,0,0,60,242,4,0,15532,2,20,1292,10,"M1292,N,W0,S,T,",128127516,2810779477,0,0,0,12920
Android,13,62188,1,5,1902,0,16384,6,0,40,60,48,4,0,4523,2,20,1370,10,"M1370,S,T,N,W9,",3604719956,2657947530,0,0,9,65535
Android,13,62188,1,5,1902,0,16384,6,0,40,60,48,4,0,4523,2,20,1370,10,"M1370,S,T,N,W9,",3604719956,2657947530,0,0,9,65535
Android,10,60927,1,5,15554,0,16384,6,0,0,60,53,4,0,1348,2,20,1436,10,"M1436,S,T,N,W8,",1398587721,136641931,0,0,8,65535
Android,10,44422,1,5,32059,0,16384,6,0,0,60,53,4,0,23155,2,20,1436,10,"M1436,S,T,N,W8,",2012387239,136637084,0,0,8,65535
Android,10,39084,1,5,59635,0,16384,6,0,0,60,51,4,0,23943,2,20,1388,10,"M1388,S,T,N,W8,",2247507668,1473428610,0,0,8,65535
Android,10,1712,1,5,31472,0,16384,6,0,0,60,51,4,0,43250,2,20,1388,10,"M1388,S,T,N,W8,",3277562310,1473433790,0,0,8,65535
Android,13,50223,1,5,13867,0,16384,6,0,40,60,48,4,0,62564,2,20,1370,10,"M1370,S,T,N,W9,",3388398411,2657945546,0,0,9,65535
Android,10,1712,1,5,31472,0,16384,6,0,0,60,51,4,0,43250,2,20,1388,10,"M1388,S,T,N,W8,",3277562310,1473433790,0,0,8,65535
Windows,10,42543,1,5,20012,0,16384,6,0,0,52,246,4,0,17114,2,20,1420,8,"M1420,N,W7,S,E,E,",1708021647,,,0,7,59640
Android,13,62700,1,5,1390,0,16384,6,0,40,60,48,4,0,24242,2,20,1370,10,"M1370,S,T,N,W9,",924920554,2657870393,0,0,9,65535
Android,13,40324,1,5,23766,0,16384,6,0,40,60,48,4,0,15608,2,20,1370,10,"M1370,S,T,N,W9,",999964012,2657873132,0,0,9,65535
Android,10,46880,0,5,0,0,0,6,0,40,60,47,4,0,38182,2,20,1350,10,"M1350,S,T,N,W8,",1334301275,13554683,0,0,8,65535
Android,10,46880,0,5,0,0,0,6,0,40,60,47,4,0,53891,2,20,1350,10,"M1350,S,T,N,W8,",1734180960,13553871,0,0,8,65535
Android,9,15120,1,5,36980,0,16384,6,0,0,60,48,4,0,60594,2,20,1400,10,"M1400,S,T,N,W8,",2690840496,223172,0,0,8,65535
Windows,10,60216,1,5,54559,0,16384,6,0,0,52,102,4,0,23114,2,20,1460,8,"M1460,N,W8,N,N,S,",2107010460,,,0,8,64240
Android,11,31857,1,5,28031,0,16384,6,0,0,60,46,4,0,49782,2,20,1400,10,"M1400,S,T,N,W8,",1770423964,1033572511,0,0,8,65535
Windows,10,14651,1,5,12475,0,16384,6,0,0,52,120,4,0,6307,2,20,1456,8,"M1456,N,W8,N,N,S,",1661719621,,,0,8,64240
Android,9,9589,1,5,32032,0,16384,6,0,0,60,50,4,0,9917,2,20,1412,10,"M1412,S,T,N,W8,",1931606963,15959699,0,0,8,65535
